2,003410,01,03797684000192,AUTO POSTO CEDRO DO LIBANO LTDA,AUTO POSTO CEDRO DO LIBANO,RJ,RIO DE JANEIRO,"AVENIDA CESARIO DE MELO, 1860",CAMPO GRANDE,23052100,000114,77037632,CLIENTES FRANQUIA,ATIVO
2,003418,01,65391146000150,AQUARIUM AUTO POSTO LTDA,AQUARIUM AUTO POSTO LTDA,SP,SAO PAULO,"ESTRADA DO PESSEGO, 150",ITAQUERA,08260005,000114,113020502116,CLIENTES FRANQUIA,ATIVO
2,003419,01,23250174000108,FIRENZE CAFE EIRELI ME,FIRENZE CAFE,SP,SAO PAULO,"RUA FLOCENCIO DE ABREU, 591",CENTRO,01029001,000114,140005811119,CLIENTES FRANQUIA,ATIVO
2,003426,01,61713020000102,AUTO POSTO CAMPANIA LTDA,POSTO CAMPANIA,SP,SAO PAULO,"AVENIDA CUPECE, 2730",JARDIM PRUDENCIA,04366000,000114,105476732114,CLIENTES FRANQUIA,ATIVO
1,003452,01,24864436000197,CONVENIENCIAS PANGEIA EIRELI EPP,CONVENIENCIAS PANGEIA,SP,SAO PAULO,"RUA BUENO DE ANDRADE, 404",ACLIMACAO,01526000,000114,140867308114,CLIENTES FRANQUIA,ATIVO
2,003452,02,,CONVENIENCIAS PANGEIA EIRELI EPP,CONVENIENCIAS PANGEIA,SP,SAO PAULO,"AVENIDA ENGENHEIRO DE ZAGOTTIS, 1047",JD. TAQUARAL,04675085,000114,,CLIENTES FRANQUIA,ATIVO
1,003453,01,21331075000125,CONVENIENCIAS FERRADURA 23 LTDA EPP,CONVENIENCIA FERRADURA,SP,SAO PAULO,"RUA ASDRUBAL DO NASCIMENTO, 500 E 502",BELA VISTA,01316030,000114,144012974117,CLIENTES FRANQUIA,ATIVO
2,003454,01,02650094000170,POSTO DE SERVICOS RALLY LTDA,POSTO RALLY,SP,SAO PAULO,"AVENIDA VILA EMA, 2555",PQ SAO LUCAS,03281000,000114,115166578113,CLIENTES FRANQUIA,ATIVO
2,003455,01,04305666000109,PAULO CESAR DE OLIVEIRA LANCHONETE ME,MULTI LANCHES,SP,SAO CAETANO DO SUL,"PRACA MAUA, 01",MAUA,09580500,000114,636262108119,CLIENTES FRANQUIA,ATIVO
2,003476,01,08934881000120,JUSSARA SCHOLZ DE ANDRADE ME,SIK AR,PR,CURITIBA,"RUA VISCONDE DO RIO BRANCO, 1687",CENTRO,80420210,000114,9040947067,CLIENTES FRANQUIA,ATIVO
2,003479,01,30603146000192,DUCK POSTO DE GASOLINA PECAS E ACESS,POSTO DUCK,RJ,DUQUE DE CAXIAS,"AVENIDA BRIGADEIRO LIMA E SILVA, 901",JARDIM 25 DE AGOSTO,25000000,000114,80178123,CLIENTES FRANQUIA,ATIVO
2,003482,01,33462904000198,SOC COML DO VOUGA PROD INFLAM E LUBRIF,CONVENIENCIA AGHORA,RJ,RIO DE JANEIRO,"AVENIDA MONSENHOR FELIX, 203",IRAJA,21361130,000114,82052445,CLIENTES FRANQUIA,ATIVO
2,003487,01,08902842000140,SUELI BARBOSA DE CASTRO SILVA - EPP,SUELI BARBOSA DE CASTRO SILVA,SP,SAO BERNARDO DO CAMPO,"RUA BRAGA, 202",VILA LUSITANIA,09725160,000114,635551764116,CLIENTES FRANQUIA,ATIVO
2,003492,01,07909175000165,HELCIO VOELZKE COPPO LANCHONETE,VENETO CAFE,SP,SAO PAULO,"AVENIDA REJENTE FEIJO, 1295",TATUAPE,03342000,000114,149707359110,CLIENTES FRANQUIA,ATIVO
2,003494,01,26269319000100,LJ3 COMERCIAL EIRELI ME,LJ3 COMERCIAL EIRELI,SP,JUNDIAI,"RUA DO RETIRO, 480",VILA DAS HORTENCIAS,13209355,000114,407572147113,CLIENTES FRANQUIA,ATIVO
2,003510,01,10945085000134,AUTO POSTO EMIRADOS COMB E CONVENIENCIAS,AMPM EMIRADOS,SP,GUARULHOS,"AVENIDA PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO, 1318",VILA AUGUSTA,07024170,000114,336888421112,CLIENTES FRANQUIA,ATIVO
1,003511,01,21253556000240,D F S ALIMENTOS RAPIDOS LTDA ME,LOCAL LANCHES,SP,SAO PAULO,AVENIDA DOUTOR VITAL BRASIL,BUTANTA,05503001,000114,141396879110,CLIENTES FRANQUIA,PENDENCIA FINANCEIRA
2,003514,01,26051024000163,EMPORIO Q TRIGO EIRELI ME,EMPORIO Q TRIGO,SP,SANTOS,"AVENIDA CONSELHEIRO RODRIGUES ALVES, 335",MACUCO,11015203,000114,633726380117,CLIENTES FRANQUIA,ATIVO
2,003516,01,82244658000103,FLORIDA LOJA DE CONVENIENCIAS LTDA,POSTO FLORIDA,PR,CURITIBA,"RUA DEP JOAQUIM JOSE PEDROSA, 425",CABRAL,80035120,000114,1017960357,CLIENTES FRANQUIA,ATIVO
1,003520,01,20712426000185,DO BRASIL GASTRONOMIA LTDA ME,DO BRASIL GASTRONOMIA,SP,SANTOS,"RUA JURUBATUBA, 80",APARECIDA,11035100,000114,633497415111,CLIENTES FRANQUIA,ATIVO
2,003524,01,01720573000152,GREGOLIN & GREGOLIN LTDA,MERCADO GREGOLIN,PR,CURITIBA,"RUA GOVERNADOR AGAMENON MAGALHAES, 36",CRISTO REI,81480640,000114,90133230-43,CLIENTES FRANQUIA,ATIVO
1,003526,01,21017340000103,LUCIA AMARA RIGO ME,CONVENIENCIA SAO VITOR,SP,SANTOS,"RUA JOAO OTAVIO, 60",PAQUETA,11013120,000114,633.502.180.110,CLIENTES FRANQUIA,ATIVO
2,003527,01,17596632000162,J F SALGADOS ESPECIAIS LTDA EPP,SALGADOS ESPECIAIS,SP,SAO PAULO,"AVENIDA SANTA MARINA, 950",AGUA BRANCA,05036000,000114,142115118110,CLIENTES FRANQUIA,ATIVO
2,003537,01,03652334000138,PORTAL 500 ANOS SERVICOS AUTOMOTIVOS LT,PORTAL 500 ANOS,SP,SAO VICENTE,"AVENIDA MANOEL DA NOBREGA, 1500",ITARARE,11320201,000114,657207444110,CLIENTES FRANQUIA,ATIVO
2,003542,01,12532740000158,AUTO POSTO CANCIONEIRO POPULAR LTDA,AUTO POSTO CANCIONEIRO,SP,SAO PAULO,"RUA CANCIONEIRO POPULAR, 556",SANTO AMARO,04710001,000114,147.472.888.114,CLIENTES FRANQUIA,ATIVO
2,003546,01,15183770000194,AUTO POSTO FLOR DE LOTUS LTDA,AUTO POSTO FLOR DE LOTUS,SP,SAO PAULO,"RUA FAUSTOLO, 1763",LAPA,05041001,000114,145.073.781.119,CLIENTES FRANQUIA,ATIVO
2,003647,01,26677233000117,KIOSQUE ROSEIRA LANCHONETE LTDA,KIOSQUE ROSEIRA LANCHONETE LTDA,SP,JUNDIAI,"AVENIDA JOAO BATISTA SPIANDORELLO, 100",ROSEIRA,13218880,000114,407579851119,CLIENTES FRANQUIA,ATIVO
2,003666,01,04585544000113,AUTO POSTO VARELA,AUTO POSTO VARELA LTDA 																	,PR,CURITIBA,"RUA FANGUNDES VARELA, 665",JARDIM SOCIAL,82520040,000114,9023969693,CLIENTES FRANQUIA,ATIVO
2,003680,01,20533281000155,NOVO ESPACO COMERCIO DE DOCES E SALGADOS,NOVO ESPACO,RJ,RIO DE JANEIRO,"RUA IBITURUNA, 108",MARACANA,20271020,000114,86719584,CLIENTES FRANQUIA,ATIVO
2,003681,01,17669126000156,ANTONIA'S DOCES E SALGADOS LTDA - ME,ANTONIA ' S,RJ,RIO DE JANEIRO,"RUA SENADOR FURTADO, 113",MARACANA,20270020,000114,79869015,CLIENTES FRANQUIA,ATIVO
